Name,Overall,Value,Role,Starter_Ref,Position,Meta_BackupName,Meta_Club,Meta_Value,Meta_Discount,Meta_Gap,Meta_Similarity,Attribute,Rating,Path_ID
G. Donnarumma,82,29000000.0,Starter,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,Finishing,12.0,1
Rafael,74,4900000.0,Backup,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,Finishing,10.0,1
G. Donnarumma,82,29000000.0,Starter,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,ShortPassing,34.0,2
Rafael,74,4900000.0,Backup,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,ShortPassing,33.0,2
G. Donnarumma,82,29000000.0,Starter,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,Dribbling,28.0,3
Rafael,74,4900000.0,Backup,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,Dribbling,17.0,3
G. Donnarumma,82,29000000.0,Starter,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,StandingTackle,14.0,4
Rafael,74,4900000.0,Backup,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,StandingTackle,11.0,4
G. Donnarumma,82,29000000.0,Starter,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,Strength,72.0,5
Rafael,74,4900000.0,Backup,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,Strength,68.0,5
G. Donnarumma,82,29000000.0,Starter,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,SprintSpeed,54.0,6
Rafael,74,4900000.0,Backup,G. Donnarumma,GK,Rafael,Sampdoria,4900000.0,83.0,-8,55.9,SprintSpeed,56.0,6
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,SprintSpeed,81.0,0
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,SprintSpeed,69.0,0
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,Finishing,53.0,1
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,Finishing,59.0,1
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,ShortPassing,82.0,2
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,ShortPassing,75.0,2
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,Dribbling,77.0,3
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,Dribbling,71.0,3
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,StandingTackle,86.0,4
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,StandingTackle,70.0,4
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,Strength,68.0,5
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,Strength,70.0,5
Rosberto Dourado,82,16500000.0,Starter,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,SprintSpeed,81.0,6
W. Katsande,74,3200000.0,Backup,Rosberto Dourado,RCM,W. Katsande,Kaizer Chiefs,3200000.0,81.0,-8,20.0,SprintSpeed,69.0,6
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,SprintSpeed,74.0,0
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,SprintSpeed,64.0,0
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,Finishing,56.0,1
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,Finishing,46.0,1
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,ShortPassing,67.0,2
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,ShortPassing,73.0,2
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,Dribbling,60.0,3
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,Dribbling,63.0,3
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,StandingTackle,85.0,4
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,StandingTackle,72.0,4
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,Strength,79.0,5
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,Strength,70.0,5
Juiano Mestres,82,6500000.0,Starter,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,SprintSpeed,74.0,6
L. Ciman,75,3800000.0,Backup,Juiano Mestres,RCB,L. Ciman,Dijon FCO,3800000.0,42.0,-7,21.5,SprintSpeed,64.0,6
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,SprintSpeed,42.0,0
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,SprintSpeed,42.0,0
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,Finishing,8.0,1
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,Finishing,9.0,1
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,ShortPassing,18.0,2
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,ShortPassing,16.0,2
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,Dribbling,9.0,3
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,Dribbling,8.0,3
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,StandingTackle,17.0,4
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,StandingTackle,8.0,4
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,Strength,79.0,5
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,Strength,81.0,5
Raphaelito Anjos,82,14000000.0,Starter,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,SprintSpeed,42.0,6
Victorino Magela,74,3600000.0,Backup,Raphaelito Anjos,GK,Victorino Magela,Bahia,3600000.0,74.0,-8,64.1,SprintSpeed,42.0,6
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,SprintSpeed,94.0,0
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,SprintSpeed,79.0,0
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,Finishing,66.0,1
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,Finishing,76.0,1
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,ShortPassing,78.0,2
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,ShortPassing,76.0,2
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,Dribbling,85.0,3
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,Dribbling,91.0,3
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,StandingTackle,46.0,4
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,StandingTackle,40.0,4
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,Strength,48.0,5
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,Strength,39.0,5
Gelson Martins,82,29500000.0,Starter,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,SprintSpeed,94.0,6
J. Corona,81,21500000.0,Backup,Gelson Martins,RM,J. Corona,FC Porto,21500000.0,27.0,-1,38.8,SprintSpeed,79.0,6
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,SprintSpeed,90.0,0
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,SprintSpeed,75.0,0
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,Finishing,75.0,1
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,Finishing,74.0,1
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,ShortPassing,77.0,2
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,ShortPassing,76.0,2
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,Dribbling,86.0,3
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,Dribbling,80.0,3
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,StandingTackle,34.0,4
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,StandingTackle,44.0,4
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,Strength,62.0,5
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,Strength,45.0,5
Gonçalo Guedes,82,29000000.0,Starter,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,SprintSpeed,90.0,6
Ricardo Horta,79,17000000.0,Backup,Gonçalo Guedes,LM,Ricardo Horta,SC Braga,17000000.0,41.0,-3,44.9,SprintSpeed,75.0,6
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,SprintSpeed,74.0,0
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,SprintSpeed,68.0,0
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,Finishing,50.0,1
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,Finishing,61.0,1
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,ShortPassing,83.0,2
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,ShortPassing,81.0,2
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,Dribbling,78.0,3
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,Dribbling,78.0,3
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,StandingTackle,84.0,4
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,StandingTackle,69.0,4
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,Strength,66.0,5
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,Strength,65.0,5
L. Torreira,82,25000000.0,Starter,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,SprintSpeed,74.0,6
J. dos Santos,77,9000000.0,Backup,L. Torreira,LCM,J. dos Santos,LA Galaxy,9000000.0,64.0,-5,30.9,SprintSpeed,68.0,6
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,SprintSpeed,82.0,0
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,SprintSpeed,80.0,0
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,Finishing,75.0,1
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,Finishing,81.0,1
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,ShortPassing,82.0,2
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,ShortPassing,81.0,2
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,Dribbling,85.0,3
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,Dribbling,83.0,3
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,StandingTackle,28.0,4
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,StandingTackle,22.0,4
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,Strength,64.0,5
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,Strength,67.0,5
Malcom,82,31500000.0,Starter,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,SprintSpeed,82.0,6
C. Vela,81,17500000.0,Backup,Malcom,RW,C. Vela,Los Angeles FC,17500000.0,44.0,-1,46.3,SprintSpeed,80.0,6
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,SprintSpeed,52.0,0
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,SprintSpeed,42.0,0
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,Finishing,19.0,1
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,Finishing,12.0,1
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,ShortPassing,38.0,2
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,ShortPassing,34.0,2
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,Dribbling,18.0,3
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,Dribbling,11.0,3
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,StandingTackle,20.0,4
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,StandingTackle,15.0,4
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,Strength,52.0,5
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,Strength,55.0,5
Pau López,82,21500000.0,Starter,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,SprintSpeed,52.0,6
B. van Leer,74,4700000.0,Backup,Pau López,GK,B. van Leer,NAC Breda,4700000.0,78.0,-8,47.2,SprintSpeed,42.0,6
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,SprintSpeed,84.0,0
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,SprintSpeed,68.0,0
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,Finishing,42.0,1
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,Finishing,49.0,1
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,ShortPassing,80.0,2
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,ShortPassing,72.0,2
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,Dribbling,65.0,3
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,Dribbling,68.0,3
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,StandingTackle,83.0,4
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,StandingTackle,75.0,4
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,Strength,76.0,5
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,Strength,79.0,5
L. Hernández,82,25500000.0,Starter,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,SprintSpeed,84.0,6
R. Bensebaini,75,7000000.0,Backup,L. Hernández,LB,R. Bensebaini,Stade Rennais FC,7000000.0,73.0,-7,40.0,SprintSpeed,68.0,6
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,SprintSpeed,73.0,0
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,SprintSpeed,76.0,0
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,Finishing,23.0,1
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,Finishing,39.0,1
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,ShortPassing,78.0,2
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,ShortPassing,73.0,2
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,Dribbling,60.0,3
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,Dribbling,65.0,3
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,StandingTackle,82.0,4
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,StandingTackle,81.0,4
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,Strength,80.0,5
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,Strength,84.0,5
C. Lenglet,82,26000000.0,Starter,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,SprintSpeed,73.0,6
J. Brooks,79,14000000.0,Backup,C. Lenglet,LCB,J. Brooks,VfL Wolfsburg,14000000.0,46.0,-3,46.3,SprintSpeed,76.0,6
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,SprintSpeed,72.0,0
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,SprintSpeed,67.0,0
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,Finishing,86.0,1
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,Finishing,77.0,1
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,ShortPassing,79.0,2
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,ShortPassing,80.0,2
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,Dribbling,87.0,3
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,Dribbling,80.0,3
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,StandingTackle,20.0,4
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,StandingTackle,26.0,4
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,Strength,68.0,5
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,Strength,57.0,5
A. Kramarić,82,26000000.0,Starter,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,SprintSpeed,72.0,6
Jurado,78,8000000.0,Backup,A. Kramarić,LCM,Jurado,Al Ahli,8000000.0,69.0,-4,2.9,SprintSpeed,67.0,6
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,SprintSpeed,86.0,0
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,SprintSpeed,86.0,0
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,Finishing,57.0,1
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,Finishing,62.0,1
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,ShortPassing,76.0,2
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,ShortPassing,76.0,2
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,Dribbling,76.0,3
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,Dribbling,81.0,3
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,StandingTackle,81.0,4
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,StandingTackle,75.0,4
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,Strength,66.0,5
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,Strength,76.0,5
A. Robertson,82,24500000.0,Starter,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,SprintSpeed,86.0,6
F. Mendy,78,13000000.0,Backup,A. Robertson,LB,F. Mendy,Olympique Lyonnais,13000000.0,47.0,-4,44.5,SprintSpeed,86.0,6
Dani García,82,20000000.0,Starter,Dani García,RCM,M. Arambarri,Getafe CF,8500000.0,57.0,-6,32.8,SprintSpeed,35.0,0
M. Arambarri,76,8500000.0,Backup,Dani García,RCM,M. Arambarri,Getafe CF,8500000.0,57.0,-6,32.8,SprintSpeed,53.0,0
Dani García,82,20000000.0,Starter,Dani García,RCM,M. Arambarri,Getafe CF,8500000.0,57.0,-6,32.8,Finishing,51.0,1
M. Arambarri,76,8500000.0,Backup,Dani García,RCM,M. Arambarri,Getafe CF,8500000.0,57.0,-6,32.8,Finishing,49.0,1
