Name,Club,Overall,Position,Value,Wage,Fair_Wage,Wage_Delta_Pct,Wage_Status
Rubén Sobrino,Deportivo Alavés,76,RS,9500000.0,25000.0,33356.53848238384,-25.052175263320777,Normal Market
J. Iturbe,U.N.A.M.,76,RW,9500000.0,23000.0,33356.53848238384,-31.048001242255115,Target (Underpaid)
H. Soudani,Nottingham Forest,76,ST,7500000.0,51000.0,28011.30530207255,82.06934468072262,Avoid (Overpaid)
M. Bradley,Toronto FC,76,CDM,5500000.0,8000.0,22274.97032447727,-64.08524957176239,Target (Underpaid)
Z. Labyad,Ajax,76,CAM,9500000.0,17000.0,33356.53848238384,-49.03547917905813,Target (Underpaid)
D. Mbokani,Royal Antwerp FC,76,ST,6000000.0,15000.0,23753.935737680138,-36.852569756657374,Target (Underpaid)
T. Mangani,Angers SCO,76,CM,6500000.0,23000.0,25201.016301615186,-8.733839442316926,Normal Market
A. Lunin,CD Leganés,76,GK,10500000.0,24000.0,35916.47638100917,-33.17830027254568,Target (Underpaid)
E. Insúa,VfB Stuttgart,76,LWB,6000000.0,31000.0,23753.935737680138,30.50468916957476,Avoid (Overpaid)
N. Domingo,Independiente,76,LDM,3100000.0,19000.0,14583.223197940628,30.28669822925763,Avoid (Overpaid)
D. Yedlin,Newcastle United,76,RB,8500000.0,34000.0,30725.089298527844,10.658750800210267,Normal Market
D. González,Club Tijuana,76,LCM,7000000.0,22000.0,26619.28070364867,-17.353138708272876,Normal Market
T. Kraft,Hertha BSC,76,GK,5000000.0,21000.0,20760.410648348814,1.154068460925371,Normal Market
M. Simon,Levante UD,76,LM,10500000.0,20000.0,35916.47638100917,-44.315250227121396,Target (Underpaid)
Davi Parrela,Sport Club do Recife,76,RCB,5500000.0,16000.0,22274.97032447727,-28.17049914352479,Normal Market
N. Domínguez,Racing Club,76,CDM,7000000.0,12000.0,26619.28070364867,-54.919893840876114,Target (Underpaid)
C. Dawson,West Bromwich Albion,76,RCB,6000000.0,32000.0,23753.935737680138,34.71451785246427,Avoid (Overpaid)
A. Rusnák,Real Salt Lake,76,CAM,10000000.0,8000.0,34644.86923626099,-76.90855766998591,Target (Underpaid)
Paulo Oliveira,SD Eibar,76,RCB,7500000.0,21000.0,28011.30530207255,-25.03026983734951,Normal Market
A. Gomis,SPAL,76,GK,7500000.0,9000.0,28011.30530207255,-67.87011564457836,Target (Underpaid)
H. Tekin,Fenerbahçe SK,76,GK,6000000.0,44000.0,23753.935737680138,85.23246204713837,Avoid (Overpaid)
Tozé,Vitória Guimarães,76,RM,10000000.0,11000.0,34644.86923626099,-68.24926679623063,Target (Underpaid)
R. Ruidíaz,Seattle Sounders FC,76,ST,8000000.0,10000.0,29379.28056560728,-65.96240681364249,Target (Underpaid)
J. Hogg,Huddersfield Town,76,CM,6000000.0,42000.0,23753.935737680138,76.81280468135935,Avoid (Overpaid)
L. Holtby,Hamburger SV,76,LCM,8000000.0,16000.0,29379.28056560728,-45.53985090182798,Target (Underpaid)
A. Djiku,Stade Malherbe Caen,76,LCB,9000000.0,18000.0,32050.365348957537,-43.83839371557908,Target (Underpaid)
O. Alonso,Seattle Sounders FC,76,RDM,4400000.0,8000.0,18889.452238672216,-57.64832193692908,Target (Underpaid)
S. Berge,KRC Genk,76,RCM,11500000.0,11000.0,38413.413338757826,-71.36416932545441,Target (Underpaid)
C. Zambrano,FC Basel 1893,76,CB,7000000.0,25000.0,26619.28070364867,-6.0831121684919065,Normal Market
M. Antonio,West Ham United,76,RM,8000000.0,69000.0,29379.28056560728,134.85939298586683,Avoid (Overpaid)
J. Clasie,Feyenoord,76,RCM,8500000.0,44000.0,30725.089298527844,43.205442212036814,Avoid (Overpaid)
Diego Rico,Bournemouth,76,LB,8000000.0,49000.0,29379.28056560728,66.7842066131518,Avoid (Overpaid)
Mossoró,Medipol Başakşehir FK,76,CAM,3900000.0,25000.0,17278.84488957022,44.68559767609459,Avoid (Overpaid)
G. Donsah,Bologna,76,CM,10500000.0,27000.0,35916.47638100917,-24.825587806613886,Normal Market
